City,District,OID,ReportYear,ReportDate,Address,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,North Boulder,2689,2018,2018-05-29,32XX 6TH,1871017,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.289446510714,40.0336963207949
BOULDER,North Boulder,2690,2018,2018-05-29,7XX ALPINE,1806559,STOLEN,1000.0,No,RB-Report,BPD180529-039733,-105.287209389238,40.0252398077845
BOULDER,Valmont,2691,2018,2018-05-29,28XX KALMIA,1871028,STOLEN,480.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255690387973,40.0380230418285
BOULDER,Valmont,2692,2018,2018-05-29,22XX JUNCTION PL,1871029,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252015877445,40.0243931984202
BOULDER,Valmont,2693,2018,2018-05-29,29XX PEARL,1871030,RECOVERED,1900.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254138443064,40.0234887716925
BOULDER,Valmont,2694,2018,2018-05-29,29XX PEARL,1871030,STOLEN,1900.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254138443064,40.0234887716925
BOULDER,North Boulder,2695,2018,2018-05-29,10XX PORTLAND,1871173,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284260344137,40.0233905418277
BOULDER,University Hill,2696,2018,2018-05-30,13XX ARAPAHOE,1871034,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277129435831,40.0145643325234
BOULDER,University Hill,2697,2018,2018-05-30,10XX 12TH,1871039,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.277096999839,40.0061649426616
BOULDER,East Boulder,2698,2018,2018-05-30,7XX 38TH,1806642,STOLEN,1400.0,No,RB-Report,BPD180530-040261,-105.24585576263,40.0011582791432
BOULDER,Valmont,2699,2018,2018-05-31,VALID ADDRESS UNAVAILABLE,1871053,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,2700,2018,2018-05-31,VALID ADDRESS UNAVAILABLE,1871057,STOLEN,2450.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,University Hill,2701,2018,2018-05-31,8XX 18TH,1871212,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.269815642993,40.0021543196938
BOULDER,Central Boulder,2702,2018,2018-05-31,11XX SPRUCE,1806680,STOLEN,2100.0,Yes,AB-Arrest,BPD180531-040596,-105.28138632638,40.0185113402874
BOULDER,North Boulder,2703,2018,2018-06-01,36XX LARKWOOD,1806696,STOLEN,1500.0,Yes,RB-Report,BPD180601-040722,-105.261768793216,40.0410095338516
BOULDER,North Boulder,2704,2018,2018-06-01,36XX LARKWOOD,1806696,STOLEN,1500.0,No,RB-Report,BPD180601-040722,-105.261768793216,40.0410095338516
BOULDER,North Boulder,2705,2018,2018-06-01,31XX ARNETT,1871060,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.262366010113,40.0323414670702
BOULDER,East Boulder,2706,2018,2018-06-01,9XX 28TH,1871065,STOLEN,650.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.257529285411,40.0056145083591
BOULDER,Valmont,2707,2018,2018-06-01,19XX 29TH,1806725,STOLEN,13000.0,No,RB-Report,BPD180601-040930,-105.255647630162,40.0197478013068
BOULDER,Central Boulder,2708,2018,2018-06-01,10TH ST/PEARL ST,1806726,STOLEN,4049.0,Yes,RB-Report,BPD180601-040931,-105.282555791249,40.0173555625266
BOULDER,South Boulder,2709,2018,2018-06-02,6XX BROADWAY,1806757,STOLEN,4500.0,Yes,RB-Report,BPD180602-041126,-105.248878098978,39.9839627286932
BOULDER,North Boulder,2710,2018,2018-06-02,30XX LITTLELEAF LN,1871072,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261310914571,40.0305362282409
BOULDER,North Boulder,2711,2018,2018-06-02,11XX PORTLAND,1871074,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.283263293425,40.0229024608237
BOULDER,CU Campus,2712,2018,2018-06-03,25XX CANYON BLVD,1871075,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261099990194,40.01732324402
BOULDER,Central Boulder,2713,2018,2018-06-03,VALID ADDRESS UNAVAILABLE,1871084,STOLEN,4500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,University Hill,2714,2018,2018-06-05,7XX 12TH,1871104,STOLEN,12500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.27777568735,40.0005578194708
BOULDER,University Hill,2715,2018,2018-06-05,11XX LINCOLN,1871103,STOLEN,900.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.280786452727,40.0083671406223
BOULDER,North Boulder,2716,2018,2018-06-05,7XX JUNIPER,1871090,STOLEN,3200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.287899037582,40.0377875861308
BOULDER,North Boulder,2717,2018,2018-06-05,VALID ADDRESS UNAVAILABLE,1871093,STOLEN,140.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,2718,2018,2018-06-05,11XX MAXWELL,1871094,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.282754926663,40.0218891129254
BOULDER,South Boulder,2719,2018,2018-06-05,34XX TABLE MESA,1871096,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.253776046786,39.9844994079647
BOULDER,South Boulder,2720,2018,2018-06-05,34XX TABLE MESA,1806869,STOLEN,750.0,No,CB-Clear,BPD180605-042009,-105.253776046786,39.9844994079647
BOULDER,East Boulder,2721,2018,2018-06-06,29XX PENNSYLVANIA AVE,1871106,STOLEN,120.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.25591979846,40.0083185618784
BOULDER,East Boulder,2722,2018,2018-06-07,11XX MONROE DR,1806937,RECOVERED,2100.0,Yes,RB-Report,BPD180607-042393,-105.24242394482,40.0062076362155
BOULDER,East Boulder,2723,2018,2018-06-07,7XX 34TH,1871108,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.249646189714,40.0015186433609
BOULDER,East Boulder,2724,2018,2018-06-07,3XX PONCA,1806929,STOLEN,1500.0,No,CB-Clear,BPD180607-042471,-105.23369880026,39.994192554235
BOULDER,South Boulder,2725,2018,2018-06-07,36XX TABLE MESA,1806934,STOLEN,1000.0,Yes,CB-Clear,BPD180607-042507,-105.251350834472,39.9834335459391
BOULDER,Central Boulder,2726,2018,2018-06-08,10XX PEARL,1871116,STOLEN,2500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.281640457398,40.0178739863918
BOULDER,North Boulder,2727,2018,2018-06-08,22XX NICHOLL,1871120,STOLEN,2500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.268261425172,40.0288403069608
BOULDER,North Boulder,2728,2018,2018-06-08,22XX NICHOLL,1871120,STOLEN,125.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.268261425172,40.0288403069608
